site_id,date,sarimax,xgboost,random_forest,ensemble
SITE_001,2025-02-20,59.56628404557705,52.647118,48.30652982142854,53.506643827250564
SITE_001,2025-02-21,59.56628404557705,52.647118,48.30652982142854,53.506643827250564
SITE_001,2025-02-22,59.56628404557705,52.647118,48.30652982142854,53.506643827250564
SITE_001,2025-02-23,59.56628404557705,52.647118,48.30652982142854,53.506643827250564
SITE_001,2025-02-24,59.56628404557705,52.647118,48.30652982142854,53.506643827250564
SITE_001,2025-02-25,59.56628404557705,52.647118,48.30652982142854,53.506643827250564
SITE_002,2025-01-01,14.571200138889253,18.224043,16.297239908520716,16.36416097995534
SITE_002,2025-01-02,13.917456428520381,18.224043,16.297239908520716,16.146246409832383
SITE_002,2025-01-03,13.818037787918001,18.224043,16.297239908520716,16.113106862964923
SITE_002,2025-01-04,13.802918612025678,18.224043,16.297239908520716,16.108067137667483
SITE_002,2025-01-05,13.800619350280613,18.224043,16.297239908520716,16.107300717085796
SITE_002,2025-01-06,13.800269688013941,18.224043,16.297239908520716,16.107184162996905
SITE_002,2025-01-07,13.80021651275456,18.224043,16.297239908520716,16.107166437910443
SITE_002,2025-01-08,13.800208426080644,18.224043,16.297239908520716,16.107163742352473
SITE_002,2025-01-09,13.800207196269184,18.224043,16.297239908520716,16.10716333241532
SITE_002,2025-01-10,13.800207009073347,18.224043,16.297239908520716,16.107163270016706
SITE_002,2025-01-11,13.800206980668008,18.224043,16.297239908520716,16.10716326054826
SITE_002,2025-01-12,13.800206976477057,18.224043,16.297239908520716,16.107163259151275
SITE_002,2025-01-13,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-01-14,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-01-15,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-01-16,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-01-17,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-01-18,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-01-19,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-01-20,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-01-21,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-01-22,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-01-23,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-01-24,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-01-25,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-01-26,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-01-27,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-01-28,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-01-29,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-01-30,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-01-31,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-01,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-02,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-03,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-04,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-05,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-06,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-07,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-08,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-09,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-10,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-11,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-12,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-13,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-14,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-15,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-16,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-17,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-18,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-19,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-20,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-21,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-22,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-23,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-24,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_002,2025-02-25,13.800206976011395,18.224043,16.297239908520716,16.107163258996056
SITE_003,2025-01-01,31.891889452934265,34.21123,34.35081180865141,33.48464416442504
SITE_003,2025-01-02,31.906870752573013,34.21123,34.35081180865141,33.48963793097129
SITE_003,2025-01-03,31.906768172979355,34.21123,34.35081180865141,33.4896037377734
SITE_003,2025-01-04,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-05,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-06,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-07,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-08,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-09,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-10,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-11,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-12,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-13,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-14,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-15,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-16,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-17,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-18,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-19,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-20,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-21,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-22,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-23,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-24,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-25,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-26,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-27,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-28,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-29,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-30,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-01-31,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-01,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-02,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-03,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-04,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-05,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-06,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-07,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-08,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-09,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-10,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-11,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-12,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-13,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-14,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-15,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-16,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-17,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-18,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-19,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-20,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-21,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-22,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-23,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-24,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_003,2025-02-25,31.90676887333393,34.21123,34.35081180865141,33.48960397122493
SITE_004,2025-01-01,7.764406725764275,8.065817,8.37040735167647,8.066876985571069
SITE_004,2025-01-02,7.762908846139908,8.065817,8.37040735167647,8.066377692362947
SITE_004,2025-01-03,7.762890979647636,8.065817,8.37040735167647,8.066371736865522
SITE_004,2025-01-04,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-05,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-06,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-07,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-08,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-09,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-10,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-11,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-12,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-13,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-14,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-15,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-16,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-17,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-18,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-19,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-20,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-21,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-22,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-23,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-24,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-25,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-26,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-27,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-28,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-29,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-30,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-01-31,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-01,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-02,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-03,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-04,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-05,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-06,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-07,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-08,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-09,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-10,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-11,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-12,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-13,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-14,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-15,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-16,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-17,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-18,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-19,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-20,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-21,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-22,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-23,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-24,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_004,2025-02-25,7.76289077103138,8.065817,8.37040735167647,8.06637166732677
SITE_005,2025-01-01,0.0,2.1180286,13.941615096574937,0.6562218420214668
SITE_005,2025-01-02,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-03,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-04,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-05,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-06,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-07,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-08,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-09,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-10,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-11,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-12,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-13,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-14,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-15,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-16,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-17,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-18,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-19,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-20,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-21,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-22,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-23,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-24,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-25,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-26,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-27,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-28,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-29,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-30,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-01-31,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-01,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-02,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-03,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-04,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-05,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-06,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-07,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-08,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-09,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-10,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-11,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-12,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-13,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-14,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-15,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-16,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-17,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-18,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-19,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-20,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-21,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-22,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-23,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-24,0.0,2.1180286,13.941615096574937,0.0
SITE_005,2025-02-25,0.0,2.1180286,13.941615096574937,0.0
SITE_006,2025-01-01,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-02,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-03,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-04,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-05,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-06,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-07,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-08,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-09,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-10,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-11,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-12,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-13,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-14,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-15,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-16,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-17,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-18,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-19,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-20,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-21,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-22,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-23,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-24,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-25,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-26,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-27,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-28,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-29,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-30,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-01-31,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-01,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-02,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-03,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-04,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-05,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-06,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-07,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-08,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-09,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-10,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-11,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-12,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-13,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-14,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-15,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-16,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-17,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-18,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-19,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-20,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-21,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-22,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-23,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-24,0.0,0.47266537,7.46307891935945,0.0
SITE_006,2025-02-25,0.0,0.47266537,7.46307891935945,0.0
SITE_007,2025-01-01,50.149913248606026,47.035816,35.73517097899668,44.30696680674322
SITE_007,2025-01-02,50.26118356175721,47.035816,35.73517097899668,44.34405691112695
SITE_007,2025-01-03,50.26868764311075,47.035816,35.73517097899668,44.346558271578125
SITE_007,2025-01-04,50.269193719141185,47.035816,35.73517097899668,44.346726963588274
SITE_007,2025-01-05,50.26922784931958,47.035816,35.73517097899668,44.3467383403144
SITE_007,2025-01-06,50.26923015061766,47.035816,35.73517097899668,44.34673910741376
SITE_007,2025-01-07,50.26923030614853,47.035816,35.73517097899668,44.34673915925739
SITE_007,2025-01-08,50.26923031639308,47.035816,35.73517097899668,44.346739162672236
SITE_007,2025-01-09,50.2692303173244,47.035816,35.73517097899668,44.34673916298268
SITE_007,2025-01-10,50.2692303173244,47.035816,35.73517097899668,44.34673916298268
SITE_007,2025-01-11,50.2692303173244,47.035816,35.73517097899668,44.34673916298268
SITE_007,2025-01-12,50.2692303173244,47.035816,35.73517097899668,44.34673916298268
SITE_007,2025-01-13,50.2692303173244,47.035816,35.73517097899668,44.34673916298268
SITE_007,2025-01-14,50.2692303173244,47.035816,35.73517097899668,44.34673916298268
