site_id,date,ensemble,sarimax,xgboost,random_forest,opening_inventory_sim,closing_inventory_sim,silo_capacity,deliveries_tonnes,reorder_alert,stockout_risk
SITE_002,2025-01-01,16.36416097995534,14.571200138889251,18.224043,16.297239908520716,19963.37,288.0,288,0.0,False,False
SITE_002,2025-01-02,16.146246409832383,13.91745642852038,18.224043,16.297239908520716,288.0,271.8537535901676,288,0.0,False,False
SITE_002,2025-01-03,16.113106862964923,13.818037787918,18.224043,16.297239908520716,271.8537535901676,255.74064672720272,288,0.0,False,False
SITE_002,2025-01-04,16.108067137667483,13.802918612025678,18.224043,16.297239908520716,255.74064672720272,239.63257958953523,288,0.0,False,False
SITE_002,2025-01-05,16.107300717085796,13.800619350280613,18.224043,16.297239908520716,239.63257958953523,223.52527887244943,288,0.0,False,False
SITE_002,2025-01-06,16.107184162996905,13.80026968801394,18.224043,16.297239908520716,223.52527887244943,207.41809470945253,288,0.0,False,False
SITE_002,2025-01-07,16.107166437910443,13.80021651275456,18.224043,16.297239908520716,207.41809470945253,191.31092827154208,288,0.0,False,False
SITE_002,2025-01-08,16.107163742352473,13.800208426080644,18.224043,16.297239908520716,191.31092827154208,175.2037645291896,288,0.0,False,False
SITE_002,2025-01-09,16.10716333241532,13.800207196269184,18.224043,16.297239908520716,175.2037645291896,159.0966011967743,288,0.0,False,False
SITE_002,2025-01-10,16.107163270016706,13.800207009073349,18.224043,16.297239908520716,159.0966011967743,142.98943792675757,288,0.0,False,False
SITE_002,2025-01-11,16.10716326054826,13.800206980668008,18.224043,16.297239908520716,142.98943792675757,126.88227466620931,288,0.0,False,False
SITE_002,2025-01-12,16.107163259151275,13.800206976477057,18.224043,16.297239908520716,126.88227466620931,110.77511140705803,288,0.0,False,False
SITE_002,2025-01-13,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,110.77511140705803,94.66794814806198,288,0.0,False,False
SITE_002,2025-01-14,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,94.66794814806198,78.56078488906593,288,0.0,False,False
SITE_002,2025-01-15,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,78.56078488906593,62.453621630069875,288,0.0,True,False
SITE_002,2025-01-16,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,62.453621630069875,46.34645837107382,288,0.0,True,False
SITE_002,2025-01-17,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,46.34645837107382,30.239295112077766,288,0.0,True,False
SITE_002,2025-01-18,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,30.239295112077766,14.13213185308171,288,0.0,True,False
SITE_002,2025-01-19,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,14.13213185308171,0.0,288,0.0,True,True
SITE_002,2025-01-20,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-01-21,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-01-22,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-01-23,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-01-24,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-01-25,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-01-26,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-01-27,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-01-28,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-01-29,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-01-30,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-01-31,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-01,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-02,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-03,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-04,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-05,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-06,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-07,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-08,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-09,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-10,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-11,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-12,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-13,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-14,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-15,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-16,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-17,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-18,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-19,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-20,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-21,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-22,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-23,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-24,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_002,2025-02-25,16.107163258996056,13.800206976011395,18.224043,16.297239908520716,0.0,0.0,288,0.0,True,True
SITE_003,2025-01-01,33.48464416442504,31.891889452934265,34.21123,34.35081180865141,31.0,0.0,314,0.0,True,True
SITE_003,2025-01-02,33.48963793097129,31.906870752573013,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-03,33.4896037377734,31.906768172979355,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-04,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-05,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-06,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-07,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-08,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-09,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-10,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-11,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-12,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-13,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-14,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-15,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-16,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-17,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-18,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-19,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-20,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-21,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-22,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-23,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-24,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-25,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-26,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-27,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-28,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-29,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-30,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-01-31,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-01,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-02,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-03,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-04,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-05,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-06,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-07,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-08,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-09,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-10,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-11,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-12,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-13,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-14,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-15,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-16,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-17,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-18,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-19,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-20,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-21,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-22,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-23,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-24,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_003,2025-02-25,33.48960397122493,31.90676887333393,34.21123,34.35081180865141,0.0,0.0,314,0.0,True,True
SITE_004,2025-01-01,8.066876985571069,7.764406725764275,8.065817,8.37040735167647,20505.34,472.0,472,0.0,False,False
SITE_004,2025-01-02,8.066377692362947,7.762908846139908,8.065817,8.37040735167647,472.0,463.93362230763705,472,0.0,False,False
SITE_004,2025-01-03,8.066371736865522,7.762890979647636,8.065817,8.37040735167647,463.93362230763705,455.86725057077155,472,0.0,False,False
SITE_004,2025-01-04,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,455.86725057077155,447.80087890344475,472,0.0,False,False
SITE_004,2025-01-05,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,447.80087890344475,439.73450723611796,472,0.0,False,False
SITE_004,2025-01-06,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,439.73450723611796,431.6681355687912,472,0.0,False,False
SITE_004,2025-01-07,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,431.6681355687912,423.6017639014644,472,0.0,False,False
SITE_004,2025-01-08,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,423.6017639014644,415.5353922341376,472,0.0,False,False
SITE_004,2025-01-09,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,415.5353922341376,407.4690205668108,472,0.0,False,False
SITE_004,2025-01-10,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,407.4690205668108,399.402648899484,472,0.0,False,False
SITE_004,2025-01-11,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,399.402648899484,391.3362772321572,472,0.0,False,False
SITE_004,2025-01-12,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,391.3362772321572,383.2699055648304,472,0.0,False,False
SITE_004,2025-01-13,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,383.2699055648304,375.20353389750363,472,0.0,False,False
SITE_004,2025-01-14,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,375.20353389750363,367.13716223017684,472,0.0,False,False
SITE_004,2025-01-15,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,367.13716223017684,359.07079056285005,472,0.0,False,False
SITE_004,2025-01-16,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,359.07079056285005,351.00441889552326,472,0.0,False,False
SITE_004,2025-01-17,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,351.00441889552326,342.93804722819647,472,0.0,False,False
SITE_004,2025-01-18,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,342.93804722819647,334.8716755608697,472,0.0,False,False
SITE_004,2025-01-19,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,334.8716755608697,326.8053038935429,472,0.0,False,False
SITE_004,2025-01-20,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,326.8053038935429,318.7389322262161,472,0.0,False,False
SITE_004,2025-01-21,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,318.7389322262161,310.6725605588893,472,0.0,False,False
SITE_004,2025-01-22,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,310.6725605588893,302.6061888915625,472,0.0,False,False
SITE_004,2025-01-23,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,302.6061888915625,294.5398172242357,472,0.0,False,False
SITE_004,2025-01-24,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,294.5398172242357,286.4734455569089,472,0.0,False,False
SITE_004,2025-01-25,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,286.4734455569089,278.40707388958214,472,0.0,False,False
SITE_004,2025-01-26,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,278.40707388958214,270.34070222225535,472,0.0,False,False
SITE_004,2025-01-27,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,270.34070222225535,262.27433055492855,472,0.0,False,False
SITE_004,2025-01-28,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,262.27433055492855,254.2079588876018,472,0.0,False,False
SITE_004,2025-01-29,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,254.2079588876018,246.14158722027503,472,0.0,False,False
SITE_004,2025-01-30,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,246.14158722027503,238.07521555294826,472,0.0,False,False
SITE_004,2025-01-31,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,238.07521555294826,230.0088438856215,472,0.0,False,False
SITE_004,2025-02-01,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,230.0088438856215,221.94247221829474,472,0.0,False,False
SITE_004,2025-02-02,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,221.94247221829474,213.87610055096798,472,0.0,False,False
SITE_004,2025-02-03,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,213.87610055096798,205.8097288836412,472,0.0,False,False
SITE_004,2025-02-04,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,205.8097288836412,197.74335721631445,472,0.0,False,False
SITE_004,2025-02-05,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,197.74335721631445,189.6769855489877,472,0.0,False,False
SITE_004,2025-02-06,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,189.6769855489877,181.61061388166092,472,0.0,False,False
SITE_004,2025-02-07,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,181.61061388166092,173.54424221433416,472,0.0,False,False
SITE_004,2025-02-08,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,173.54424221433416,165.4778705470074,472,0.0,False,False
SITE_004,2025-02-09,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,165.4778705470074,157.41149887968064,472,0.0,False,False
SITE_004,2025-02-10,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,157.41149887968064,149.34512721235387,472,0.0,False,False
SITE_004,2025-02-11,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,149.34512721235387,141.2787555450271,472,0.0,False,False
SITE_004,2025-02-12,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,141.2787555450271,133.21238387770035,472,0.0,False,False
SITE_004,2025-02-13,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,133.21238387770035,125.14601221037358,472,0.0,False,False
SITE_004,2025-02-14,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,125.14601221037358,117.07964054304682,472,0.0,True,False
SITE_004,2025-02-15,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,117.07964054304682,109.01326887572006,472,0.0,True,False
SITE_004,2025-02-16,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,109.01326887572006,100.9468972083933,472,0.0,True,False
SITE_004,2025-02-17,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,100.9468972083933,92.88052554106653,472,0.0,True,False
SITE_004,2025-02-18,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,92.88052554106653,84.81415387373977,472,0.0,True,False
SITE_004,2025-02-19,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,84.81415387373977,76.747782206413,472,0.0,True,False
SITE_004,2025-02-20,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,76.747782206413,68.68141053908624,472,0.0,True,False
SITE_004,2025-02-21,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,68.68141053908624,60.615038871759474,472,0.0,True,False
SITE_004,2025-02-22,8.06637166732677,7.76289077103138,8.065817,8.37040735167647,60.615038871759474,52.548667204432704,472,0.0,True,False
